A,Assigned to,Article,Article No.,Item Group,Base Unit,Store Unit,Loss,Last Purchase Price,Sales Price,Ignore in Inventory,Article Code,Weight Factor,Barcode,Producer,Country of Origin,Article Folder/URL 1,Picture,Article Folder/URL 2,Visibility,Changed by,At
,Profit Contribution,andeve red  ,107001,Fresh Vegetables,Kilogram,Kilogram,25.00%,0,0,0,,1,,,,,,,0,Admin,20/02/2016
,Profit Contribution,andeve white,107002,Fresh Vegetables,Kilogram,Kilogram,25.00%,0,0,0,,1,,,,,,,0,Admin,20/02/2016
,Profit Contribution,Anees Loose 1 Kg,112046,Spices,Kilogram,Kilogram,,3.5,0,0,,1,,,,,,,0,Shkakhwa,06/09/2017
,Profit Contribution,Animal Ghee (Q.B.B PURE GHEE) ,114003,Oils,Kilogram,Kilogram,,4.524,0,0,,1,,,,,,,0,Admin,20/02/2016
,Profit Contribution,Anticipations MB 3000 75ML,120066,Other Condiments,Each,Each,,2,0,0,,1,,,,,,,0,Shkakhwa,02/12/2016
,Profit Contribution,Apple Vinegar,121003,Vineger,Liter,Liter,,3.595,0,0,,1,,,,,,,0,Shkakhwa,30/11/2019
,Profit Contribution,Aquafina 330 ml,144012,Bottled Water,Each,Bottle 330 ML,,0.024,0,0,,1,,,,,,,0,Shkakhwa,19/04/2021
,Expenses,Arabic Coffee Pot Medium,1073,Small Ware,Each,Each,,4.95,0,0,,1,,,,,,,0,Shkakhwa,08/02/2017
,Expenses,Arabic Coffee Pot Small,1072,Small Ware,Each,Each,,3.4,0,0,,1,,,,,,,0,Shkakhwa,08/02/2017
,Profit Contribution,Arabic Dough Prep 1.8 kg (PA),800029,Sub Reciepes,Kilogram,Kilogram,0.00%,0.193,0,0,,1,,,,,,,,Shkakhwa,30/04/2016
,Profit Contribution,Arabic Ghee,114005,Oils,Kilogram,Kilogram,,10,0,0,,1,,,,,,,0,Admin,20/02/2016
,Profit Contribution,Arabic Ice Cream 1 kg,105010,Dairy Others,Kilogram,Kilogram,,8,0,0,,1,,,,,,,0,Shkakhwa,18/04/2016
,Profit Contribution,Arabic Lamb,125007,Fresh Meat,Kilogram,Kilogram,10.00%,0,0,0,,1,,,,,,,0,Shkakhwa,05/03/2017
,Profit Contribution,Arabic Rose Ice Cream 1 kg,105011,Dairy Others,Kilogram,Kilogram,,8,0,0,,1,,,,,,,0,Shkakhwa,18/04/2016
,Profit Contribution,Areesh Chicken Breast Prep 1 kg (PA),800022,Sub Reciepes,Kilogram,Kilogram,0.00%,3.641,0,0,,1,,,,,,,,Shkakhwa,30/04/2016
,Expenses,Areesh FLV tea Display jar (Bar Area),6132,Dining Assets,Each,Each,,0,0,0,,1,,,,,,,0,Vinay,20/12/2017
,Profit Contribution,Areesh Kunafa Bites Base Prep 12 pcs (PA),800113,Sub Reciepes,Portion,Portion,0.00%,0.054,0,0,,1,,,,,,,,Shkakhwa,18/11/2019
,Profit Contribution,Areesh Mohalabyah Prep 5 Portions (PA),800112,Sub Reciepes,Portion,Portion,0.00%,0.259,0,0,,1,,,,,,,,Shkakhwa,18/11/2019
,Expenses,Areesh paper roll ( Cold ),5204,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,13/12/2017
,Expenses,Areesh paper roll holder ( Cold ),5203,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,13/12/2017
,Profit Contribution,Areesh Rice Prep 5 kg (PA),800041,Sub Reciepes,Kilogram,Kilogram,0.00%,0.783,0,0,,1,,,,,,,,Shkakhwa,30/04/2016
,Expenses,Areesh Tea Jar,15019,Store Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,30/12/2017
,Profit Contribution,Asparagus,107082,Fresh Vegetables,Kilogram,Kilogram,,3.8,0,0,,1,,,,,,,0,Shkakhwa,31/01/2020
,Profit Contribution,Australian Beef Sausage,125027,Fresh Meat,Kilogram,Kilogram,,3.956,0,0,,1,,,,,,,0,Shkakhwa,06/09/2017
,Expenses,Auto Dishwasher - 5LTR,4008,Chicemicals,Liter,Liter,,0.159,0,0,,1,,,,,,,0,Shkakhwa,26/04/2018
,Profit Contribution,Avacado Dont Use,107055,Fresh Vegetables,Kilogram,Kilogram,,3.1,0,1,,1,,,,,,,0,Shkakhwa,26/12/2016
,Profit Contribution,Avocado (USA )  ,106002,Fresh Fruits,Kilogram,Kilogram,,2.8,0,0,,1,,,,,,,0,Admin,19/02/2016
,Profit Contribution,B.T Shrimps Hoso 13/15,140001,Frozen Fish,Kilogram,Kilogram,40.00%,0,0,0,,1,,,,,,,0,Admin,20/02/2016
,Profit Contribution,B.T Shrimps P&D Tail-On 16/20,140002,Frozen Fish,Kilogram,Kilogram,50.00%,0,0,0,,1,,,,,,,0,Admin,20/02/2016
,Profit Contribution,B/B RL Tea Bag 100s,142023,Coffee & Tea,Each,Each,,0.011,0,0,,1,,,,,,,0,Shkakhwa,08/08/2018
,Profit Contribution,Baba Ganouge Prep 1.766 kg (PA)-Not in use,800005,Sub Reciepes,Each,Each,0.00%,1.594,0,0,,2.02,,,,,,,0,Sandeep,31/08/2016
,Profit Contribution,Baba Ganouge Prep 1.860 kg (PA),800068,Sub Reciepes,Kilogram,Kilogram,0.00%,1.045,0,0,,1,,,,,,,0,Sandeep,31/08/2016
,Expenses,Baby Chair (Dining Area),6081,Dining Assets,Each,Each,,0,0,0,,1,,,,,,,0,Vinay,20/12/2017
,Profit Contribution,Baby Hamour Bahraini,127018,Fresh Fish,Kilogram,Kilogram,,6.5,0,0,,1,,,,,,,0,Vinay,18/10/2017
,Profit Contribution,baby marrow ( Dont Use ),107048,Fresh Vegetables,Kilogram,Kilogram,,0.5,0,1,,1,,,,,,,0,Shkakhwa,26/12/2016
,Profit Contribution,Baby Potato,107034,Fresh Vegetables,Kilogram,Kilogram,20.00%,1.4,0,0,,1,,,,,,,0,Admin,20/02/2016
,Profit Contribution,Baby Tomato ( Dont Use ),107054,Fresh Vegetables,Kilogram,Kilogram,,0.5,0,1,,1,,,,,,,0,Shkakhwa,26/12/2016
,Profit Contribution,BAHCIVAN KASHKAVAL CHEESE ECONOMIC 1 KG,101003,Cheese,Kilogram,Kilogram,,2.833,0,0,,1,,,,,,,0,Admin,18/02/2016
,Expenses,Bahrain flags (Recieption Area),6064,Dining Assets,Each,Each,,0,0,0,,1,,,,,,,0,Vinay,20/12/2017
,Profit Contribution,Bahraini Masala,112041,Spices,Kilogram,Kilogram,,2.9,0,0,,1,,,,,,,0,Shkakhwa,16/03/2017
,Profit Contribution,Bait Al Dana Rice 40KG ( basmati rice ),109002,Rice,Kilogram,Kilogram,,0.5,0,0,,1,,,,,,,0,Shkakhwa,22/12/2016
,Profit Contribution,Baitinjan Mushataha Prep 1 kg (PA) DONT USE,800012,Sub Reciepes,Kilogram,Kilogram,0.00%,0.35,0,0,,1,,,,,,,0,Shkakhwa,11/11/2018
,Profit Contribution,Baitinjan Mushataha Prep 2 Portions (PA),800096,Sub Reciepes,Portion,Portion,0.00%,0.401,0,0,,1,,,,,,,,Shkakhwa,11/11/2018
,Profit Contribution,BAKE WELL CRUMBS 750G Dont Use,120020,Other Condiments,Kilogram,Kilogram,,1.5,0,1,,1,,,,,,,0,Shkakhwa,26/12/2016
,Profit Contribution,Baked Eggplant 1 kg (PA),800061,Sub Reciepes,Kilogram,Kilogram,0.00%,2.188,0,0,,1,,,,,,,,Shkakhwa,01/06/2016
,Profit Contribution,Balsamic Vineger,121005,Vineger,Liter,Liter,,2.505,0,0,,1,,,,,,,0,Shkakhwa,31/07/2021
,Profit Contribution,Banana,106023,Fresh Fruits,Kilogram,Kilogram,,0.357,0,0,,1,,,,,,,0,Admin,20/02/2016
,Profit Contribution,Banana Leave,107042,Fresh Vegetables,Kilogram,Kilogram,,3,0,0,,1,,,,,,,0,Admin,20/02/2016
,Expenses,Bar garnish holder (Bar Area),6133,Dining Assets,Each,Each,,0,0,0,,1,,,,,,,0,Vinay,20/12/2017
,Expenses,Bar Printer (Bar Area),6144,Dining Assets,Each,Each,,0,0,0,,1,,,,,,,0,Vinay,20/12/2017
,Profit Contribution,Baraziq Dough Prep 2.100 KG (200 pcs) (PA),800107,Sub Reciepes,Kilogram,Kilogram,0.00%,1.599,0,0,,1,,,,,,,,Shkakhwa,26/09/2019
,Profit Contribution,barber  ,107073,Fresh Vegetables,Kilogram,Kilogram,25.00%,0.6,0,0,,1,,,,,,,0,Shkakhwa,10/09/2017
,Profit Contribution,Barber ( Dont Use ),107056,Fresh Vegetables,Kilogram,Kilogram,,0.8,0,1,,1,,,,,,,0,Shkakhwa,26/12/2016
,Profit Contribution,BARBERRY ( Dont Use ),107069,Fresh Vegetables,Kilogram,Kilogram,,0.8,0,1,,1,,,,,,,0,Shkakhwa,26/12/2016
,Profit Contribution,Barra Black lime,112037,Spices,Kilogram,Kilogram,,1.9,0,0,,1,,,,,,,0,Admin,20/02/2016
,Profit Contribution,Barra Black lime powder 1000 gm,112036,Spices,Kilogram,Kilogram,,2.75,0,0,,1,,,,,,,0,Admin,20/02/2016
,Profit Contribution,Basbosa Prep 1.500 KG (PA),800109,Sub Reciepes,Kilogram,Kilogram,0.00%,0.927,0,0,,1,,,,,,,,Shkakhwa,27/10/2019
,Profit Contribution,basil leaves,107049,Fresh Vegetables,Kilogram,Kilogram,,1.25,0,0,,1,,,,,,,0,Admin,14/04/2016
,Expenses,basket blue ( Cold ),5324,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,24/12/2017
,Expenses,basket green ( Cold ),5323,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,24/12/2017
,Expenses,basket red ( Cold ),5325,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,24/12/2017
,Expenses,basket yellow ( Cold ),5322,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,24/12/2017
,Profit Contribution,Baskin Robnsn Whipped 425 GM,103002,Cream,Liter,Liter,,5.356,0,0,,1,,,,,,,0,Shkakhwa,07/09/2019
,Profit Contribution,Batata Harra Prep 1 kg (PA) ( DONT USE),800034,Sub Reciepes,Kilogram,Kilogram,0.00%,0.834,0,0,,1,,,,,,,0,Shkakhwa,02/08/2018
,Expenses,bayrics clear 19 cm,5048,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,31/12/2017
,Expenses,bayrics clear 22 cm,15020,Store Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,31/12/2017
,Profit Contribution,BBQ Sauce,116015,Syrups,Liter,Liter,,1.275,0,0,,1,,,,,,,0,Vinay,13/07/2018
,Profit Contribution,Bean Sprouts,132011,Canned Vegetables,Kilogram,Kilogram,,1.521,0,0,,1,,,,,,,0,Shkakhwa,16/03/2017
,Profit Contribution,BEEF MEAT,125024,Fresh Meat,Kilogram,Kilogram,,3,0,0,,1,,,,,,,0,Sandeep,30/07/2016
,Profit Contribution,Beef Stock Powder,112032,Spices,Kilogram,Kilogram,,0,0,0,,1,,,,,,,0,Admin,20/02/2016
,Profit Contribution,Beef Striploin,125020,Fresh Meat,Kilogram,Kilogram,35.00%,6.2,0,0,,1,,,,,,,0,Shkakhwa,19/04/2016
,Profit Contribution,Beef Striploin Clean,125021,Fresh Meat,Kilogram,Kilogram,,0,0,0,,1,,,,,,,0,Shkakhwa,19/04/2016
,Profit Contribution,Beef Tekka Areesh,800114,Sub Reciepes,Kilogram,Kilogram,,0,0,0,,1,,,,,,,0,Shkakhwa,19/11/2019
,Profit Contribution,BEEF TENDELOIN CHILLED ( S/AMERICA),125001,Fresh Meat,Kilogram,Kilogram,20.00%,3,0,0,,1,,,,,,,0,Admin,20/02/2016
,Profit Contribution,BEEF TENDERLOIN S.AF CHAIN OFF (CHIL),125002,Fresh Meat,Kilogram,Kilogram,20.00%,8.82,0,0,,1,,,,,,,0,Admin,20/02/2016
,Profit Contribution,Beef Topside-S/American,125003,Fresh Meat,Kilogram,Kilogram,15.00%,2.8,0,0,,1,,,,,,,0,Admin,20/02/2016
,Profit Contribution,beetroot,107004,Fresh Vegetables,Kilogram,Kilogram,10.00%,0.37,0,0,,1,,,,,,,0,Admin,20/02/2016
,Expenses,Bell (Recieption Area),6051,Dining Assets,Each,Each,,0,0,0,,1,,,,,,,0,Vinay,20/12/2017
,Expenses,Bench (Recieption Area),6048,Dining Assets,Each,Each,,0,0,0,,1,,,,,,,0,Vinay,20/12/2017
,Profit Contribution,Beriani Rice Plain 4.900 Kg (PA),800084,Sub Reciepes,Kilogram,Kilogram,0.00%,0.391,0,0,,1,,,,,,,,Shkakhwa,30/05/2018
,Expenses,Bezzera coffee beans grinder (Bar Area),6116,Dining Assets,Each,Each,,0,0,0,,1,,,,,,,0,Vinay,20/12/2017
,Expenses,Big  Cushions (Dining Area Up),6080,Dining Assets,Each,Each,,0,0,0,,1,,,,,,,0,Vinay,20/12/2017
,Expenses,big burner ( prep ),5007,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Vinay,11/12/2017
,Expenses,Big Cooking Pot,15006,Store Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,30/12/2017
,Expenses,Big Cooper Bowl,15045,Store Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,31/12/2017
,Expenses,Big Electric Candle (Wall Display),6094,Dining Assets,Each,Each,,0,0,0,,1,,,,,,,0,Vinay,20/12/2017
,Expenses,Big Knife (Bar Area),6163,Dining Assets,Each,Each,,1.5,0,0,,1,,,,,,,0,Vinay,20/12/2017
,Expenses,big knife for bone ( Butchery ),5151,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,13/12/2017
,Expenses,Big Kunafa Burner,15030,Store Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,31/12/2017
,Expenses,Big Mnasaf Tray,15016,Store Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,30/12/2017
,Expenses,Big Pot with Tap (Bar Area),6149,Dining Assets,Each,Each,,0,0,0,,1,,,,,,,0,Vinay,20/12/2017
,Expenses,Big Round Container,10002,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,18/12/2017
,Expenses,Big Round Tray (Dining Area Up),6074,Dining Assets,Each,Each,,0,0,0,,1,,,,,,,0,Vinay,20/12/2017
,Expenses,Big Round Tray (Recieption Area),6049,Dining Assets,Each,Each,,0,0,0,,1,,,,,,,0,Vinay,20/12/2017
,Expenses,Big Round Tray stand (Dining Area Up),6075,Dining Assets,Each,Each,,0,0,0,,1,,,,,,,0,Vinay,20/12/2017
,Expenses,Big Table 10 Seater (Dining Area),6082,Dining Assets,Each,Each,,0,0,0,,1,,,,,,,0,Vinay,20/12/2017
,Expenses,Big table 5 Seater (Dining Area),6083,Dining Assets,Each,Each,,0,0,0,,1,,,,,,,0,Vinay,20/12/2017
,Expenses,Big Tea Spoon,1070,Small Ware,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,01/01/2017
,Expenses,Bill Holder (Recieption Area),6038,Dining Assets,Each,Each,,0,0,0,,1,,,,,,,0,Vinay,20/12/2017
,Profit Contribution,Biogene Citrus Rain 600ML,120065,Other Condiments,Each,Each,,3,0,0,,1,,,,,,,0,Shkakhwa,02/12/2016
,Expenses,Biogene Orange Burst 600 ML,4010,Chicemicals,Each,Each,,3,0,0,,1,,,,,,,0,Shkakhwa,08/08/2018
,Profit Contribution,Bissat Thahina 8 Kg ( Dont Use ),105012,Dairy Others,Kilogram,Kilogram,,2,0,1,,1,,,,,,,0,Shkakhwa,31/12/2016
,Profit Contribution,Bitter Guard - Fresh,107079,Fresh Vegetables,Kilogram,Kilogram,,0.95,0,0,,1,,,,,,,0,Vikas.m,11/03/2019
,Profit Contribution,Biwas Prep 2.7 kg (PA),800019,Sub Reciepes,Kilogram,Kilogram,0.00%,1.354,0,0,,1,,,,,,,,Shkakhwa,30/04/2016
,Profit Contribution,Black Lemon (Dont Use ),128009,Pickles,Kilogram,Kilogram,,3,0,1,,1,,,,,,,0,Shkakhwa,31/12/2016
,Expenses,Black Pepper Sachet,1000026,Others,Each,Each,,0.005,0,0,,1,,,,,,,0,Shkakhwa,20/08/2020
,Expenses,black roasting pan  (Dishwasher),5231,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,14/12/2017
,Expenses,blinder ( extreme) ( Prep ),5026,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Vinay,11/12/2017
,Expenses,Blusyl - 5Lit,4004,Chicemicals,Each,Each,,3.25,0,0,,1,,,,,,,0,Shkakhwa,11/01/2017
,Profit Contribution,Boiled Hommus Prep 24 Kg (PA),800062,Sub Reciepes,Kilogram,Kilogram,0.00%,0.461,0,0,,1,,,,,,,,Shkakhwa,01/06/2016
,Expenses,BOPP LIDS - 1198L - 300 PCS,5000023,Packaging,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,30/11/2017
,Expenses,BOPP LIDS 1025L LT.WT 1X1000 PCS,5000021,Packaging,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,30/11/2017
,Expenses,BOPP LIDS 5069/5080L - 600 PCS,5000024,Packaging,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,30/11/2017
,Expenses,bosch mixer ( Cold ),5328,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,24/12/2017
,Expenses,bread basket big ( Bakery ),5219,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,14/12/2017
,Expenses,Bread Baskets ( Bakery ),5214,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,14/12/2017
,Profit Contribution,Bread Crumps ( DONT USE ),118005,Baking Items,Kilogram,Kilogram,,1.8,0,0,,1,,,,,,,0,Shkakhwa,01/11/2019
,Expenses,bread cutter ( Bakery ),5222,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,14/12/2017
,Expenses,bread knife (Dishwasher),5232,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,14/12/2017
,Expenses,bread oven ( Bakery ),5210,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,14/12/2017
,Expenses,Brema ice machine (Bar Area),6125,Dining Assets,Each,Each,,0,0,0,,1,,,,,,,0,Vinay,20/12/2017
,Profit Contribution,Broccoli,107005,Fresh Vegetables,Kilogram,Kilogram,25.00%,1.8,0,0,,1,,,,,,,0,Admin,20/02/2016
,Expenses,Bronz Cattle (Wall Display),6098,Dining Assets,Each,Each,,0,0,0,,1,,,,,,,0,Vinay,20/12/2017
,Expenses,Bronze Bucket small (Bar Area),6151,Dining Assets,Each,Each,,0,0,0,,1,,,,,,,0,Vinay,20/12/2017
,Expenses,Bronze Jug small (Bar Area),6152,Dining Assets,Each,Each,,0,0,0,,1,,,,,,,0,Vinay,20/12/2017
,Expenses,Bronze Tea Tray (Bar Area),6130,Dining Assets,Each,Each,,0,0,0,,1,,,,,,,0,Vinay,20/12/2017
,Profit Contribution,BROWN BORGOUL FINE KG,111006,Grain,Kilogram,Kilogram,,0.6,0,0,,1,,,,,,,0,Admin,20/02/2016
,Expenses,brown chopping board ( BBQ ),5071,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,13/12/2017
,Profit Contribution,Brown Flour 1 kg ( Dont Use ) use W/MEAL ,118026,Baking Items,Kilogram,Kilogram,,0.25,0,0,,1,,,,,,,0,Shkakhwa,06/07/2018
,Expenses,Brown Juice Container,10009,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,18/12/2017
,Expenses,brown knife ( BBQ ),5072,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,13/12/2017
,Profit Contribution,Brown Sugar 1KG,115008,Sugar,Kilogram,Kilogram,,1.352,0,0,,1,,,,,,,0,Shkakhwa,22/03/2017
,Profit Contribution,BULOBERRY,106024,Fresh Fruits,Kilogram,Kilogram,,2.2,0,0,,1,,,,,,,0,Shkakhwa,17/04/2016
,Expenses,C/B 11300318 Oval No1 Eared Dish 20x11cm,1080,Small Ware,Each,Each,,7.538,0,0,,1,,,,,,,0,Vinay,30/04/2018
,Expenses,C/B 11300329 Roaster Square 25.5 cm,1077,Small Ware,Each,Each,,10.793,0,0,,1,,,,,,,0,Shkakhwa,01/08/2017
,Expenses,C/B 11300372 Nouveau 27cm,1002,Small Ware,Each,Each,,5.3,0,0,,1,,,,,,,0,Shkakhwa,20/05/2016
,Expenses,C/B 11300400 Oval Baker 15.75 cm,1040,Small Ware,Each,Each,,4.214,0,0,,1,,,,,,,0,Shkakhwa,21/05/2016
,Expenses,C/B 11300501 Plate 37.5cm,1005,Small Ware,Each,Each,,10.54,0,0,,1,,,,,,,0,Shkakhwa,20/05/2016
,Expenses,C/B 11300524 Bowl 18cm,1008,Small Ware,Each,Each,,4.484,0,0,,1,,,,,,,0,Shkakhwa,20/05/2016
,Expenses,C/B 11300525 Bowl 13cm,1011,Small Ware,Each,Each,,3.077,0,0,,1,,,,,,,0,Shkakhwa,20/05/2016
,Expenses,C/B 11300550 Rectangle one 27x16.75 cm,1014,Small Ware,Each,Each,,8.37,0,0,,1,,,,,,,0,Shkakhwa,20/05/2016
,Expenses,C/B 11300553 Square One 27 x 27 cm,1017,Small Ware,Each,Each,,11.34,0,0,,1,,,,,,,0,Shkakhwa,20/05/2016
,Expenses,C/B 11300556 Rectangle Three 33x19 cm,1020,Small Ware,Each,Each,,10.29,0,0,,1,,,,,,,0,Shkakhwa,20/05/2016
,Expenses,C/B 11300566 Coupe Plate 25.25 cm,1025,Small Ware,Each,Each,,3.39,0,0,,1,,,,,,,0,Shkakhwa,20/05/2016
,Expenses,C/B 11300575 Taste Dip 6.5 x 6.5 cm,1029,Small Ware,Each,Each,,1.885,0,0,,1,,,,,,,0,Shkakhwa,20/05/2016
,Expenses,C/B 11320400 Oval Baker 19.0 cm,1054,Small Ware,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,01/01/2017
,Expenses,C/G 11300556 Rectangle Three 33x19 cm,1081,Small Ware,Each,Each,,10.29,0,0,,1,,,,,,,0,Shkakhwa,02/01/2020
,Expenses,C/G 11310165 Saucer Doule Well Small 11.75 cm,1043,Small Ware,Each,Each,,0.96,0,0,,1,,,,,,,0,Shkakhwa,21/05/2016
,Expenses,C/G 11310225 Soup Stand Double Well Slimline16.5 cm,1038,Small Ware,Each,Each,,1.986,0,0,,1,,,,,,,0,Shkakhwa,21/05/2016
,Expenses,C/G 11310234 Cup Stacking 10.0 cl,1042,Small Ware,Each,Each,,1.41,0,0,,1,,,,,,,0,Shkakhwa,21/05/2016
,Expenses,C/G 11310317 Round Eared Dish 21.5 cm,1039,Small Ware,Each,Each,,6.959,0,0,,1,,,,,,,0,Shkakhwa,21/05/2016
,Expenses,C/G 11310372 Nouveau 27cm,1003,Small Ware,Each,Each,,5.218,0,0,,1,,,,,,,0,Shkakhwa,20/05/2016
,Expenses,C/G 11310379 Sugar Boullion 22.75 cl,1076,Small Ware,Each,Each,,2.182,0,0,,1,,,,,,,0,Shkakhwa,01/08/2017
,Expenses,C/G 11310494 Lid 2 Club For 0367,1001,Small Ware,Each,Each,,2.44,0,0,,1,,,,,,,0,Shkakhwa,20/05/2016
,Expenses,C/G 11310501 Plate 37.5cm,1006,Small Ware,Each,Each,,10.913,0,0,,1,,,,,,,0,Shkakhwa,20/05/2016
,Expenses,C/G 11310524 Bowl 18cm,1009,Small Ware,Each,Each,,3.967,0,0,,1,,,,,,,0,Shkakhwa,20/05/2016
,Expenses,C/G 11310525 Bowl 13cm,1012,Small Ware,Each,Each,,3.074,0,0,,1,,,,,,,0,Shkakhwa,20/05/2016
,Expenses,C/G 11310550 Rectangle one 27x16.75 cm,1015,Small Ware,Each,Each,,7.667,0,0,,1,,,,,,,0,Shkakhwa,20/05/2016
,Expenses,C/G 11310553 Square One 27 x 27 cm,1018,Small Ware,Each,Each,,11.34,0,0,,1,,,,,,,0,Shkakhwa,20/05/2016
,Expenses,C/G 11310556 Rectangle Three 33x19 cm,1021,Small Ware,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,20/05/2016
,Expenses,C/G 11310557 Pourer 8.5cl,1023,Small Ware,Each,Each,,3.249,0,0,,1,,,,,,,0,Shkakhwa,20/05/2016
,Expenses,C/G 11310566 Coupe Plate 25.25 cm,1026,Small Ware,Each,Each,,3.516,0,0,,1,,,,,,,0,Shkakhwa,20/05/2016
,Expenses,C/G 11310568 Coupe Plate 15.25 cm,1027,Small Ware,Each,Each,,1.57,0,0,,1,,,,,,,0,Shkakhwa,20/05/2016
,Expenses,C/G 11310575 Taste Dip 6.5 x 6.5 cm,1030,Small Ware,Each,Each,,1.885,0,0,,1,,,,,,,0,Shkakhwa,20/05/2016
,Expenses,C/G 11310592 Quench Mug 25.5 cl,1032,Small Ware,Each,Each,,2.64,0,0,,1,,,,,,,0,Shkakhwa,20/05/2016
,Expenses,C/G 11310829 Lid For Casserole B 828,1037,Small Ware,Each,Each,,2.909,0,0,,1,,,,,,,0,Shkakhwa,21/05/2016
,Expenses,C/G 11310866 Presentation Pan 25.5 cm,1041,Small Ware,Each,Each,,15.31,0,0,,1,,,,,,,0,Shkakhwa,21/05/2016
,Expenses,C/G 1131B828 Casserole Base 42.5 cl,1036,Small Ware,Each,Each,,4.23,0,0,,1,,,,,,,0,Shkakhwa,20/05/2016
,Expenses,C/G 11550553 Square One 27x27 cm,1050,Small Ware,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,01/01/2017
,Expenses,C/T 11330342 Roaster S/S 30.5 X 25.5 cm,1078,Small Ware,Each,Each,,15.698,0,0,,1,,,,,,,0,Shkakhwa,01/08/2017
,Expenses,C/W 11330387 Jug Club 5 OZ,1049,Small Ware,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,31/12/2016
,Expenses,C/W 11550165 Saucer Doule Well Small 11.75 cm,1045,Small Ware,Each,Each,,0.96,0,0,,1,,,,,,,0,Shkakhwa,21/05/2016
,Expenses,C/W 11550234 Cup Stacking 10.0 cl,1044,Small Ware,Each,Each,,1.41,0,0,,1,,,,,,,0,Shkakhwa,21/05/2016
,Expenses,C/W 11550372 Nouveau 27cm,1004,Small Ware,Each,Each,,5.218,0,0,,1,,,,,,,0,Shkakhwa,20/05/2016
,Expenses,C/W 11550387 Club Jug 5 oz,1053,Small Ware,Each,Each,,3.916,0,0,,1,,,,,,,0,Shkakhwa,01/01/2017
,Expenses,C/W 11550501 Plate 37.5cm,1007,Small Ware,Each,Each,,10.913,0,0,,1,,,,,,,0,Shkakhwa,20/05/2016
,Expenses,C/W 11550522 Plate Freestyle 15.5 cm,1075,Small Ware,Each,Each,,3.106,0,0,,1,,,,,,,0,Shkakhwa,01/08/2017
,Expenses,C/W 11550524 Bowl 18cm,1010,Small Ware,Each,Each,,3.967,0,0,,1,,,,,,,0,Shkakhwa,20/05/2016
,Expenses,C/W 11550525 Bowl 13cm,1013,Small Ware,Each,Each,,2.622,0,0,,1,,,,,,,0,Shkakhwa,20/05/2016
,Expenses,C/W 11550550 Rectangle One 27 x 16.75 cm,1016,Small Ware,Each,Each,,7.667,0,0,,1,,,,,,,0,Shkakhwa,20/05/2016
,Expenses,C/W 11550553 Square One 27 x 27 cm,1019,Small Ware,Each,Each,,11.34,0,0,,1,,,,,,,0,Shkakhwa,20/05/2016
,Expenses,C/W 11550556 Rectangle Three 33x19 cm,1022,Small Ware,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,20/05/2016
